date,radiation type,"קרינה שעתית 05-06 (וואט/מ""ר)","קרינה שעתית 06-07 (וואט/מ""ר)","קרינה שעתית 07-08 (וואט/מ""ר)","קרינה שעתית 08-09 (וואט/מ""ר)","קרינה שעתית 09-10 (וואט/מ""ר)","קרינה שעתית 10-11 (וואט/מ""ר)","קרינה שעתית 11-12 (וואט/מ""ר)","קרינה שעתית 12-13 (וואט/מ""ר)","קרינה שעתית 13-14 (וואט/מ""ר)","קרינה שעתית 14-15 (וואט/מ""ר)","קרינה שעתית 15-16 (וואט/מ""ר)","קרינה שעתית 16-17 (וואט/מ""ר)","קרינה שעתית 17-18 (וואט/מ""ר)","קרינה שעתית 18-19 (וואט/מ""ר)"
24/07/2023,גלובלית,86,288,504,697,856,965,1011,995,921,790,612,400,175,15
25/07/2023,גלובלית,75,266,478,678,834,948,999,988,911,776,596,385,166,13
26/07/2023,גלובלית,74,277,493,694,855,968,1019,1006,927,794,611,396,173,12
27/07/2023,גלובלית,75,280,497,698,864,982,1035,1012,935,799,613,402,180,12
28/07/2023,גלובלית,79,279,498,690,850,957,1006,987,908,774,594,379,160,12
29/07/2023,גלובלית,64,183,329,657,829,944,994,983,916,786,601,349,133,12
30/07/2023,גלובלית,70,270,267,447,674,812,997,992,915,785,604,363,115,12
31/07/2023,גלובלית,67,261,464,664,837,942,996,981,903,769,588,378,161,10
01/08/2023,גלובלית,58,267,480,684,844,953,1008,997,918,781,600,384,161,9
02/08/2023,גלובלית,53,255,484,678,849,978,1031,1013,934,795,609,391,162,7
03/08/2023,גלובלית,72,268,497,701,859,969,1019,1007,931,786,598,346,153,8
04/08/2023,גלובלית,67,272,490,691,850,960,1017,1005,905,787,559,344,127,9
05/08/2023,גלובלית,57,162,303,716,848,954,1007,1003,929,772,591,374,139,8
06/08/2023,גלובלית,64,268,469,708,867,967,1022,1013,936,770,590,389,157,6
07/08/2023,גלובלית,63,260,477,674,834,943,997,982,901,759,573,330,122,8
08/08/2023,גלובלית,45,226,506,736,883,992,1014,975,851,779,596,374,142,6
09/08/2023,גלובלית,28,135,494,681,846,959,1009,992,902,772,585,364,136,6
10/08/2023,גלובלית,27,137,374,566,825,955,992,978,904,769,514,317,114,7
11/08/2023,גלובלית,27,156,457,674,837,948,999,986,903,766,580,368,129,6
12/08/2023,גלובלית,28,196,469,632,730,919,883,890,806,696,406,205,52,3
13/08/2023,גלובלית,23,120,268,475,714,833,741,728,826,582,396,260,79,6
14/08/2023,גלובלית,29,185,372,527,573,871,944,906,754,629,406,198,72,5
15/08/2023,גלובלית,21,169,399,595,760,881,927,779,599,682,416,218,69,4
16/08/2023,גלובלית,30,234,436,646,800,902,942,920,837,674,514,271,85,3
17/08/2023,גלובלית,19,192,288,426,710,909,957,925,831,680,486,175,51,3
18/08/2023,גלובלית,10,95,343,553,782,890,940,925,845,687,399,246,85,3
19/08/2023,גלובלית,14,166,406,539,747,881,931,906,825,686,498,265,57,3
20/08/2023,גלובלית,27,149,365,624,791,905,955,936,866,730,530,310,89,3
21/08/2023,גלובלית,19,168,264,621,851,909,976,954,873,736,546,317,92,2
22/08/2023,גלובלית,33,188,424,654,816,924,969,953,869,727,539,317,90,2
23/08/2023,גלובלית,25,133,364,636,790,903,949,931,850,707,515,285,59,2
24/08/2023,גלובלית,37,181,444,655,817,926,972,953,870,701,375,269,76,1
25/08/2023,גלובלית,21,194,462,677,853,934,963,916,763,575,293,145,51,1
26/08/2023,גלובלית,22,206,420,628,792,906,956,941,854,704,410,206,66,1
27/08/2023,גלובלית,38,238,447,653,821,913,959,920,794,519,362,199,43,1
28/08/2023,גלובלית,32,211,396,487,291,807,742,627,716,369,255,138,54,1
29/08/2023,גלובלית,43,235,420,513,701,693,885,881,722,559,329,169,41,1
30/08/2023,גלובלית,21,165,289,576,791,905,954,934,847,701,508,284,41,0
31/08/2023,גלובלית,29,191,404,588,728,841,900,894,797,654,467,250,50,0
01/09/2023,גלובלית,15,172,273,603,771,880,925,891,819,674,481,266,48,0
02/09/2023,גלובלית,25,171,357,603,837,918,956,931,829,579,470,218,37,0
03/09/2023,גלובלית,22,187,432,652,795,914,934,925,785,568,485,258,39,0
04/09/2023,גלובלית,25,177,383,521,485,496,915,896,793,650,462,250,41,0
05/09/2023,גלובלית,22,178,432,561,552,878,932,908,820,672,473,255,47,0
06/09/2023,גלובלית,21,170,385,589,755,872,921,897,805,656,460,247,44,0
07/09/2023,גלובלית,26,202,426,634,798,902,957,930,837,681,482,258,41,0
08/09/2023,גלובלית,23,186,407,613,771,869,905,874,784,634,437,219,36,0
09/09/2023,גלובלית,16,176,428,596,745,883,945,911,704,513,384,150,21,0
10/09/2023,גלובלית,23,193,445,566,650,738,685,593,567,503,344,171,28,0
11/09/2023,גלובלית,21,183,403,456,661,860,911,886,790,632,430,211,29,0
12/09/2023,גלובלית,17,159,361,540,695,792,832,802,707,555,367,159,24,0
13/09/2023,גלובלית,6,118,384,526,765,835,805,694,732,608,431,213,27,0
14/09/2023,גלובלית,19,184,405,613,779,882,928,903,805,653,451,224,21,0
15/09/2023,גלובלית,19,178,406,612,768,860,920,896,801,646,447,198,21,0
16/09/2023,גלובלית,17,184,407,611,769,875,915,887,793,641,442,214,17,0
17/09/2023,גלובלית,17,177,400,610,770,875,915,887,789,633,424,114,14,0
18/09/2023,גלובלית,16,169,389,590,748,857,898,869,774,617,420,193,17,0
19/09/2023,גלובלית,16,159,335,434,742,857,907,879,716,527,344,170,16,0
20/09/2023,גלובלית,11,123,299,547,723,857,892,866,752,575,382,175,14,0
21/09/2023,גלובלית,13,135,265,560,660,855,894,788,726,563,258,139,15,0
22/09/2023,גלובלית,7,105,448,463,615,835,899,838,731,588,390,176,11,0
23/09/2023,גלובלית,11,147,360,560,719,824,861,831,735,577,378,164,10,0
24/09/2023,גלובלית,12,146,376,597,739,842,881,852,750,594,393,146,8,0
25/09/2023,גלובלית,11,131,365,575,734,835,874,844,747,590,388,140,7,0
26/09/2023,גלובלית,11,144,369,571,734,838,880,851,749,591,371,112,7,0
27/09/2023,גלובלית,9,139,278,516,727,836,874,844,743,582,378,152,6,0
28/09/2023,גלובלית,14,133,364,562,724,825,858,825,721,561,355,140,6,0
29/09/2023,גלובלית,10,119,337,545,700,807,839,802,702,546,346,130,6,0
30/09/2023,גלובלית,8,112,335,545,696,803,837,804,702,505,280,81,4,0
01/10/2023,גלובלית,7,109,210,326,454,365,361,407,234,223,99,34,2,0
02/10/2023,גלובלית,3,69,258,410,416,546,603,560,339,277,164,77,3,0
03/10/2023,גלובלית,6,124,351,336,495,766,836,737,595,439,287,115,5,0
04/10/2023,גלובלית,3,62,184,397,476,669,750,778,684,513,333,96,4,0
05/10/2023,גלובלית,2,48,67,230,410,525,513,594,526,516,248,108,4,0
06/10/2023,גלובלית,5,113,309,472,540,728,807,777,680,521,307,111,3,0
07/10/2023,גלובלית,6,105,340,543,707,781,820,781,692,493,215,69,1,0
08/10/2023,גלובלית,3,77,219,349,417,509,775,747,642,413,269,83,1,0
09/10/2023,גלובלית,1,57,180,378,473,621,703,579,504,345,123,49,1,0
10/10/2023,גלובלית,3,69,164,214,298,363,398,704,574,318,229,87,1,0
11/10/2023,גלובלית,4,90,238,385,273,297,394,597,585,497,267,76,1,0
12/10/2023,גלובלית,7,77,270,429,644,772,793,744,614,370,215,62,1,0
13/10/2023,גלובלית,3,112,320,538,423,355,680,742,613,483,283,70,1,0
14/10/2023,גלובלית,3,108,301,497,643,735,766,728,494,443,246,72,0,0
15/10/2023,גלובלית,4,123,230,221,277,630,583,548,368,171,122,74,0,0
16/10/2023,גלובלית,2,107,295,311,459,703,703,469,602,473,281,66,0,0
17/10/2023,גלובלית,3,106,309,288,235,378,547,466,543,474,272,60,0,0
18/10/2023,גלובלית,2,99,301,469,249,585,671,480,486,382,258,49,0,0
19/10/2023,גלובלית,1,83,312,382,490,701,683,588,457,269,160,43,0,0
20/10/2023,גלובלית,2,98,291,259,530,743,772,620,552,399,266,46,0,0
21/10/2023,גלובלית,1,89,286,477,623,716,741,701,597,434,235,36,0,0
22/10/2023,גלובלית,1,72,255,447,598,,702,649,528,377,196,35,0,0
23/10/2023,גלובלית,1,60,230,411,561,655,688,632,518,377,182,35,0,0
24/10/2023,גלובלית,0,56,240,412,563,648,656,642,541,385,183,31,0,0
25/10/2023,גלובלית,1,69,250,439,592,686,714,671,564,397,212,29,0,0
26/10/2023,גלובלית,0,71,259,448,596,685,708,658,542,390,195,24,0,0
27/10/2023,גלובלית,0,52,197,181,343,279,162,102,99,76,41,8,0,0
